... building the model
... training
epoch 567, test error 95, learning_rate=0.322027385235
epoch 568, test error 92, learning_rate=0.321383327246
epoch 569, test error 90, learning_rate=0.320740580559
epoch 570, test error 95, learning_rate=0.320099115372
epoch 571, test error 92, learning_rate=0.319458931684
epoch 572, test error 96, learning_rate=0.318820029497
epoch 573, test error 91, learning_rate=0.31818240881
epoch 574, test error 91, learning_rate=0.31754603982
epoch 575, test error 86, learning_rate=0.31691095233 **
epoch 576, test error 95, learning_rate=0.316277146339
epoch 577, test error 96, learning_rate=0.315644592047
epoch 578, test error 91, learning_rate=0.315013319254
epoch 579, test error 92, learning_rate=0.314383298159
epoch 580, test error 91, learning_rate=0.313754528761
epoch 581, test error 97, learning_rate=0.313127040863
epoch 582, test error 88, learning_rate=0.312500804663
epoch 583, test error 91, learning_rate=0.31187582016
epoch 584, test error 92, learning_rate=0.311252087355
epoch 585, test error 97, learning_rate=0.310629576445
epoch 586, test error 96, learning_rate=0.310008317232
epoch 587, test error 97, learning_rate=0.309388309717
epoch 588, test error 95, learning_rate=0.3087695539
epoch 589, test error 96, learning_rate=0.308152019978
epoch 590, test error 102, learning_rate=0.307535737753
epoch 591, test error 101, learning_rate=0.306920677423
epoch 592, test error 99, learning_rate=0.306306838989
epoch 593, test error 92, learning_rate=0.30569422245
epoch 594, test error 95, learning_rate=0.305082827806
epoch 595, test error 98, learning_rate=0.30447268486
epoch 596, test error 97, learning_rate=0.303863734007
epoch 597, test error 100, learning_rate=0.303256005049
epoch 598, test error 97, learning_rate=0.302649497986
epoch 599, test error 94, learning_rate=0.302044212818
epoch 600, test error 103, learning_rate=0.301440119743
epoch 601, test error 95, learning_rate=0.300837248564
epoch 602, test error 98, learning_rate=0.300235569477
epoch 603, test error 105, learning_rate=0.299635112286
epoch 604, test error 102, learning_rate=0.299035847187
epoch 605, test error 101, learning_rate=0.298437774181
epoch 606, test error 94, learning_rate=0.297840893269
epoch 607, test error 96, learning_rate=0.297245204449
epoch 608, test error 93, learning_rate=0.296650707722
epoch 609, test error 100, learning_rate=0.296057403088
epoch 610, test error 95, learning_rate=0.295465290546
epoch 611, test error 101, learning_rate=0.294874370098
epoch 612, test error 96, learning_rate=0.294284641743
epoch 613, test error 95, learning_rate=0.293696075678
epoch 614, test error 99, learning_rate=0.293108701706
epoch 615, test error 99, learning_rate=0.292522490025
epoch 616, test error 95, learning_rate=0.291937440634
epoch 617, test error 95, learning_rate=0.291353583336
epoch 618, test error 99, learning_rate=0.290770888329
epoch 619, test error 97, learning_rate=0.290189355612
epoch 620, test error 95, learning_rate=0.289608985186
epoch 621, test error 95, learning_rate=0.28902977705
epoch 622, test error 91, learning_rate=0.288451731205
epoch 623, test error 94, learning_rate=0.287874847651
epoch 624, test error 94, learning_rate=0.287299096584
epoch 625, test error 93, learning_rate=0.286724507809
epoch 626, test error 91, learning_rate=0.286151051521
epoch 627, test error 100, learning_rate=0.285578757524
epoch 628, test error 92, learning_rate=0.285007596016
epoch 629, test error 91, learning_rate=0.284437596798
epoch 630, test error 90, learning_rate=0.283868730068
epoch 631, test error 95, learning_rate=0.283300995827
epoch 632, test error 96, learning_rate=0.282734394073
epoch 633, test error 96, learning_rate=0.282168924809
epoch 634, test error 98, learning_rate=0.281604588032
epoch 635, test error 97, learning_rate=0.281041383743
epoch 636, test error 95, learning_rate=0.280479311943
epoch 637, test error 99, learning_rate=0.279918372631
epoch 638, test error 96, learning_rate=0.279358536005
epoch 639, test error 101, learning_rate=0.278799831867
epoch 640, test error 99, learning_rate=0.278242230415
epoch 641, test error 104, learning_rate=0.277685761452
epoch 642, test error 99, learning_rate=0.277130395174
epoch 643, test error 99, learning_rate=0.276576131582
epoch 644, test error 96, learning_rate=0.276023000479
epoch 645, test error 100, learning_rate=0.275470972061
epoch 646, test error 103, learning_rate=0.274920046329
epoch 647, test error 102, learning_rate=0.274370223284
epoch 648, test error 101, learning_rate=0.273821502924
epoch 649, test error 99, learning_rate=0.273273855448
epoch 650, test error 99, learning_rate=0.272727310658
epoch 651, test error 101, learning_rate=0.272181868553
epoch 652, test error 98, learning_rate=0.271637499332
epoch 653, test error 98, learning_rate=0.271094232798
epoch 654, test error 95, learning_rate=0.270552039146
epoch 655, test error 96, learning_rate=0.270010948181
epoch 656, test error 98, learning_rate=0.269470930099
epoch 657, test error 99, learning_rate=0.268931984901
epoch 658, test error 97, learning_rate=0.268394142389
epoch 659, test error 93, learning_rate=0.267857372761
epoch 660, test error 98, learning_rate=0.267321676016
epoch 661, test error 98, learning_rate=0.266787052155
epoch 662, test error 97, learning_rate=0.266253471375
epoch 663, test error 97, learning_rate=0.265720963478
epoch 664, test error 98, learning_rate=0.265189528465
epoch 665, test error 96, learning_rate=0.264659166336
epoch 666, test error 99, learning_rate=0.264129847288
epoch 667, test error 100, learning_rate=0.263601601124
epoch 668, test error 103, learning_rate=0.263074398041
epoch 669, test error 101, learning_rate=0.262548267841
epoch 670, test error 97, learning_rate=0.262023180723
epoch 671, test error 95, learning_rate=0.261499136686
epoch 672, test error 100, learning_rate=0.260976135731
epoch 673, test error 99, learning_rate=0.260454177856
epoch 674, test error 96, learning_rate=0.259933263063
epoch 675, test error 97, learning_rate=0.259413391352
epoch 676, test error 94, learning_rate=0.258894562721
epoch 677, test error 96, learning_rate=0.258376777172
epoch 678, test error 101, learning_rate=0.257860034704
epoch 679, test error 97, learning_rate=0.257344335318
epoch 680, test error 98, learning_rate=0.25682964921
epoch 681, test error 99, learning_rate=0.256316006184
epoch 682, test error 100, learning_rate=0.255803376436
epoch 683, test error 98, learning_rate=0.25529178977
epoch 684, test error 102, learning_rate=0.254781216383
epoch 685, test error 96, learning_rate=0.254271656275
epoch 686, test error 94, learning_rate=0.253763109446
epoch 687, test error 96, learning_rate=0.253255575895
epoch 688, test error 99, learning_rate=0.252749085426
epoch 689, test error 97, learning_rate=0.252243608236
epoch 690, test error 100, learning_rate=0.251739114523
epoch 691, test error 100, learning_rate=0.251235634089
epoch 692, test error 99, learning_rate=0.250733166933
epoch 693, test error 97, learning_rate=0.250231713057
epoch 694, test error 98, learning_rate=0.249731257558
epoch 695, test error 98, learning_rate=0.249231800437
epoch 696, test error 98, learning_rate=0.248733341694
epoch 697, test error 98, learning_rate=0.248235881329
epoch 698, test error 103, learning_rate=0.247739419341
epoch 699, test error 101, learning_rate=0.24724394083
epoch 700, test error 99, learning_rate=0.246749460697
epoch 701, test error 101, learning_rate=0.246255964041
epoch 702, test error 102, learning_rate=0.245763465762
epoch 703, test error 96, learning_rate=0.24527195096
epoch 704, test error 101, learning_rate=0.244781419635
epoch 705, test error 100, learning_rate=0.244291856885
epoch 706, test error 99, learning_rate=0.243803277612
epoch 707, test error 99, learning_rate=0.243315681815
epoch 708, test error 98, learning_rate=0.242829054594
epoch 709, test error 93, learning_rate=0.242343395948
epoch 710, test error 102, learning_rate=0.241858720779
epoch 711, test error 99, learning_rate=0.241375014186
epoch 712, test error 97, learning_rate=0.240892276168
epoch 713, test error 95, learning_rate=0.240410491824
epoch 714, test error 95, learning_rate=0.239929676056
epoch 715, test error 92, learning_rate=0.239449828863
epoch 716, test error 97, learning_rate=0.238970935345
epoch 717, test error 93, learning_rate=0.238492995501
epoch 718, test error 100, learning_rate=0.238016009331
epoch 719, test error 95, learning_rate=0.237539976835
epoch 720, test error 96, learning_rate=0.237064898014
epoch 721, test error 97, learning_rate=0.236590772867
epoch 722, test error 96, learning_rate=0.236117601395
epoch 723, test error 96, learning_rate=0.235645368695
epoch 724, test error 98, learning_rate=0.23517408967
epoch 725, test error 98, learning_rate=0.234703749418
epoch 726, test error 102, learning_rate=0.234234347939
epoch 727, test error 100, learning_rate=0.233765885234
epoch 728, test error 101, learning_rate=0.233298361301
epoch 729, test error 101, learning_rate=0.232831776142
epoch 730, test error 102, learning_rate=0.232366114855
epoch 731, test error 104, learning_rate=0.231901392341
epoch 732, test error 100, learning_rate=0.231437593699
epoch 733, test error 98, learning_rate=0.230974718928
epoch 734, test error 99, learning_rate=0.23051276803
epoch 735, test error 99, learning_rate=0.230051741004
epoch 736, test error 97, learning_rate=0.22959163785
epoch 737, test error 97, learning_rate=0.229132458568
epoch 738, test error 98, learning_rate=0.228674203157
epoch 739, test error 94, learning_rate=0.228216856718
epoch 740, test error 98, learning_rate=0.227760434151
epoch 741, test error 102, learning_rate=0.227304920554
epoch 742, test error 99, learning_rate=0.226850315928
epoch 743, test error 97, learning_rate=0.226396620274
epoch 744, test error 96, learning_rate=0.22594383359
epoch 745, test error 98, learning_rate=0.225491955876
epoch 746, test error 97, learning_rate=0.225040972233
epoch 747, test error 98, learning_rate=0.22459089756
epoch 748, test error 102, learning_rate=0.224141716957
epoch 749, test error 101, learning_rate=0.223693445325
epoch 750, test error 105, learning_rate=0.223246067762
epoch 751, test error 102, learning_rate=0.22279958427
epoch 752, test error 100, learning_rate=0.222353994846
epoch 753, test error 96, learning_rate=0.221909299493
epoch 754, test error 98, learning_rate=0.221465483308
epoch 755, test error 99, learning_rate=0.221022561193
epoch 756, test error 100, learning_rate=0.220580518246
epoch 757, test error 101, learning_rate=0.220139369369
epoch 758, test error 102, learning_rate=0.21969909966
epoch 759, test error 98, learning_rate=0.21925970912
epoch 760, test error 99, learning_rate=0.218821197748
epoch 761, test error 104, learning_rate=0.218383565545
epoch 762, test error 103, learning_rate=0.217946797609
epoch 763, test error 100, learning_rate=0.217510908842
epoch 764, test error 100, learning_rate=0.217075899243
epoch 765, test error 99, learning_rate=0.216641753912
epoch 766, test error 101, learning_rate=0.216208472848
epoch 767, test error 101, learning_rate=0.215776056051
epoch 768, test error 102, learning_rate=0.215344503522
epoch 769, test error 98, learning_rate=0.21491381526
epoch 770, test error 100, learning_rate=0.214483991265
epoch 771, test error 95, learning_rate=0.214055031538
epoch 772, test error 101, learning_rate=0.213626921177
epoch 773, test error 98, learning_rate=0.213199675083
epoch 774, test error 102, learning_rate=0.212773278356
epoch 775, test error 104, learning_rate=0.212347730994
epoch 776, test error 106, learning_rate=0.2119230479
epoch 777, test error 98, learning_rate=0.211499214172
epoch 778, test error 102, learning_rate=0.21107621491
epoch 779, test error 93, learning_rate=0.210654065013
epoch 780, test error 99, learning_rate=0.210232764482
epoch 781, test error 97, learning_rate=0.209812298417
epoch 782, test error 98, learning_rate=0.209392681718
epoch 783, test error 98, learning_rate=0.208973899484
epoch 784, test error 92, learning_rate=0.208555951715
epoch 785, test error 95, learning_rate=0.20813883841
epoch 786, test error 90, learning_rate=0.207722559571
epoch 787, test error 97, learning_rate=0.207307115197
epoch 788, test error 95, learning_rate=0.206892505288
epoch 789, test error 93, learning_rate=0.206478729844
epoch 790, test error 93, learning_rate=0.206065773964
epoch 791, test error 90, learning_rate=0.205653652549
epoch 792, test error 97, learning_rate=0.205242350698
epoch 793, test error 96, learning_rate=0.20483186841
epoch 794, test error 97, learning_rate=0.204422205687
epoch 795, test error 97, learning_rate=0.204013362527
epoch 796, test error 94, learning_rate=0.203605338931
epoch 797, test error 100, learning_rate=0.203198134899
epoch 798, test error 93, learning_rate=0.202791750431
epoch 799, test error 95, learning_rate=0.202386170626
epoch 800, test error 98, learning_rate=0.201981410384
epoch 801, test error 98, learning_rate=0.201577454805
epoch 802, test error 98, learning_rate=0.201174303889
epoch 803, test error 99, learning_rate=0.200771957636
epoch 804, test error 99, learning_rate=0.200370416045
epoch 805, test error 102, learning_rate=0.199969679117
epoch 806, test error 97, learning_rate=0.199569746852
epoch 807, test error 100, learning_rate=0.199170619249
epoch 808, test error 101, learning_rate=0.198772281408
epoch 809, test error 95, learning_rate=0.19837474823
epoch 810, test error 95, learning_rate=0.197978004813
epoch 811, test error 97, learning_rate=0.197582051158
epoch 812, test error 99, learning_rate=0.197186887264
epoch 813, test error 100, learning_rate=0.196792513132
epoch 814, test error 98, learning_rate=0.196398928761
epoch 815, test error 97, learning_rate=0.196006134152
epoch 816, test error 95, learning_rate=0.195614129305
epoch 817, test error 95, learning_rate=0.195222899318
epoch 818, test error 97, learning_rate=0.194832459092
epoch 819, test error 95, learning_rate=0.194442793727
epoch 820, test error 97, learning_rate=0.194053918123
epoch 821, test error 99, learning_rate=0.19366581738
epoch 822, test error 97, learning_rate=0.193278491497
epoch 823, test error 97, learning_rate=0.192891940475
epoch 824, test error 98, learning_rate=0.192506164312
epoch 825, test error 101, learning_rate=0.192121163011
epoch 826, test error 102, learning_rate=0.191736921668
epoch 827, test error 97, learning_rate=0.191353455186
epoch 828, test error 105, learning_rate=0.190970748663
epoch 829, test error 100, learning_rate=0.190588817
epoch 830, test error 98, learning_rate=0.190207645297
epoch 831, test error 96, learning_rate=0.189827233553
epoch 832, test error 94, learning_rate=0.189447581768
epoch 833, test error 102, learning_rate=0.189068689942
epoch 834, test error 97, learning_rate=0.188690558076
epoch 835, test error 97, learning_rate=0.188313186169
epoch 836, test error 100, learning_rate=0.187936559319
epoch 837, test error 104, learning_rate=0.18756069243
epoch 838, test error 101, learning_rate=0.187185570598
epoch 839, test error 101, learning_rate=0.186811208725
epoch 840, test error 97, learning_rate=0.18643759191
epoch 841, test error 99, learning_rate=0.186064720154
epoch 842, test error 99, learning_rate=0.185692593455
epoch 843, test error 96, learning_rate=0.185321211815
epoch 844, test error 94, learning_rate=0.184950575233
epoch 845, test error 95, learning_rate=0.184580683708
epoch 846, test error 98, learning_rate=0.184211522341
epoch 847, test error 101, learning_rate=0.183843106031
epoch 848, test error 102, learning_rate=0.183475419879
epoch 849, test error 99, learning_rate=0.183108478785
epoch 850, test error 96, learning_rate=0.182742267847
epoch 851, test error 97, learning_rate=0.182376787066
epoch 852, test error 100, learning_rate=0.182012036443
epoch 853, test error 102, learning_rate=0.181648015976
epoch 854, test error 99, learning_rate=0.181284725666
epoch 855, test error 100, learning_rate=0.180922165513
epoch 856, test error 98, learning_rate=0.180560320616
epoch 857, test error 96, learning_rate=0.180199205875
epoch 858, test error 99, learning_rate=0.179838806391
epoch 859, test error 97, learning_rate=0.179479137063
epoch 860, test error 100, learning_rate=0.179120182991
epoch 861, test error 102, learning_rate=0.178761944175
epoch 862, test error 95, learning_rate=0.178404420614
epoch 863, test error 99, learning_rate=0.178047612309
epoch 864, test error 99, learning_rate=0.17769151926
epoch 865, test error 94, learning_rate=0.177336141467
epoch 866, test error 97, learning_rate=0.17698147893
epoch 867, test error 98, learning_rate=0.176627516747
epoch 868, test error 96, learning_rate=0.176274269819
epoch 869, test error 99, learning_rate=0.175921723247
epoch 870, test error 94, learning_rate=0.175569877028
epoch 871, test error 94, learning_rate=0.175218746066
epoch 872, test error 94, learning_rate=0.174868315458
epoch 873, test error 93, learning_rate=0.174518585205
epoch 874, test error 95, learning_rate=0.174169555306
epoch 875, test error 92, learning_rate=0.173821225762
epoch 876, test error 96, learning_rate=0.173473581672
epoch 877, test error 91, learning_rate=0.173126637936
epoch 878, test error 95, learning_rate=0.172780394554
epoch 879, test error 93, learning_rate=0.172434836626
epoch 880, test error 92, learning_rate=0.172089964151
epoch 881, test error 99, learning_rate=0.171745792031
epoch 882, test error 94, learning_rate=0.171402305365
epoch 883, test error 94, learning_rate=0.171059504151
epoch 884, test error 95, learning_rate=0.170717388391
epoch 885, test error 94, learning_rate=0.170375958085
epoch 886, test error 96, learning_rate=0.170035213232
epoch 887, test error 97, learning_rate=0.169695153832
epoch 888, test error 93, learning_rate=0.169355764985
epoch 889, test error 94, learning_rate=0.169017061591
epoch 890, test error 96, learning_rate=0.168679028749
epoch 891, test error 95, learning_rate=0.168341681361
epoch 892, test error 98, learning_rate=0.168005004525
epoch 893, test error 98, learning_rate=0.167668998241
epoch 894, test error 104, learning_rate=0.16733366251
epoch 895, test error 101, learning_rate=0.166998997331
epoch 896, test error 98, learning_rate=0.166665002704
epoch 897, test error 98, learning_rate=0.166331678629
epoch 898, test error 95, learning_rate=0.165999025106
epoch 899, test error 95, learning_rate=0.165667027235
epoch 900, test error 95, learning_rate=0.165335699916
epoch 901, test error 97, learning_rate=0.165005028248
epoch 902, test error 96, learning_rate=0.164675027132
epoch 903, test error 97, learning_rate=0.164345681667
epoch 904, test error 95, learning_rate=0.164016991854
epoch 905, test error 102, learning_rate=0.163688957691
epoch 906, test error 98, learning_rate=0.16336157918
epoch 907, test error 98, learning_rate=0.163034856319
epoch 908, test error 99, learning_rate=0.16270878911
epoch 909, test error 97, learning_rate=0.162383377552
epoch 910, test error 98, learning_rate=0.162058621645
epoch 911, test error 98, learning_rate=0.161734506488
epoch 912, test error 98, learning_rate=0.161411046982
epoch 913, test error 96, learning_rate=0.161088228226
epoch 914, test error 97, learning_rate=0.16076605022
epoch 915, test error 97, learning_rate=0.160444527864
epoch 916, test error 94, learning_rate=0.160123646259
epoch 917, test error 97, learning_rate=0.159803405404
epoch 918, test error 98, learning_rate=0.159483805299
epoch 919, test error 97, learning_rate=0.159164845943
epoch 920, test error 98, learning_rate=0.158846527338
epoch 921, test error 101, learning_rate=0.158528834581
epoch 922, test error 98, learning_rate=0.158211782575
epoch 923, test error 100, learning_rate=0.157895356417
epoch 924, test error 100, learning_rate=0.157579571009
epoch 925, test error 96, learning_rate=0.157264411449
epoch 926, test error 94, learning_rate=0.15694989264
epoch 927, test error 97, learning_rate=0.15663599968
epoch 928, test error 97, learning_rate=0.156322732568
epoch 929, test error 94, learning_rate=0.156010091305
epoch 930, test error 98, learning_rate=0.155698075891
epoch 931, test error 95, learning_rate=0.155386686325
epoch 932, test error 101, learning_rate=0.155075922608
epoch 933, test error 97, learning_rate=0.154765769839
epoch 934, test error 98, learning_rate=0.154456242919
epoch 935, test error 94, learning_rate=0.154147341847
epoch 936, test error 92, learning_rate=0.153839051723
epoch 937, test error 94, learning_rate=0.153531372547
epoch 938, test error 98, learning_rate=0.15322431922
epoch 939, test error 94, learning_rate=0.15291787684
epoch 940, test error 98, learning_rate=0.152612045407
epoch 941, test error 93, learning_rate=0.152306824923
epoch 942, test error 93, learning_rate=0.152002215385
epoch 943, test error 95, learning_rate=0.151698216796
epoch 944, test error 95, learning_rate=0.151394829154
epoch 945, test error 95, learning_rate=0.151092037559
epoch 946, test error 93, learning_rate=0.150789856911
epoch 947, test error 89, learning_rate=0.15048828721
epoch 948, test error 94, learning_rate=0.150187313557
epoch 949, test error 95, learning_rate=0.149886935949
epoch 950, test error 90, learning_rate=0.14958716929
epoch 951, test error 94, learning_rate=0.149287998676
epoch 952, test error 96, learning_rate=0.148989424109
epoch 953, test error 104, learning_rate=0.148691445589
epoch 954, test error 101, learning_rate=0.148394063115
epoch 955, test error 99, learning_rate=0.148097276688
epoch 956, test error 100, learning_rate=0.147801086307
epoch 957, test error 98, learning_rate=0.147505491972
epoch 958, test error 101, learning_rate=0.147210478783
epoch 959, test error 99, learning_rate=0.14691606164
epoch 960, test error 98, learning_rate=0.146622240543
epoch 961, test error 101, learning_rate=0.146329000592
epoch 962, test error 100, learning_rate=0.146036341786
epoch 963, test error 98, learning_rate=0.145744279027
epoch 964, test error 100, learning_rate=0.145452797413
epoch 965, test error 100, learning_rate=0.145161896944
epoch 966, test error 101, learning_rate=0.144871577621
epoch 967, test error 101, learning_rate=0.144581839442
epoch 968, test error 101, learning_rate=0.144292682409
epoch 969, test error 96, learning_rate=0.144004106522
epoch 970, test error 98, learning_rate=0.143716096878
epoch 971, test error 94, learning_rate=0.14342866838
epoch 972, test error 103, learning_rate=0.143141821027
epoch 973, test error 98, learning_rate=0.142855539918
epoch 974, test error 99, learning_rate=0.142569839954
epoch 975, test error 97, learning_rate=0.142284706235
epoch 976, test error 97, learning_rate=0.14200013876
epoch 977, test error 96, learning_rate=0.141716137528
epoch 978, test error 94, learning_rate=0.141432702541
epoch 979, test error 93, learning_rate=0.141149833798
epoch 980, test error 93, learning_rate=0.1408675313
epoch 981, test error 97, learning_rate=0.140585795045
epoch 982, test error 97, learning_rate=0.140304625034
epoch 983, test error 96, learning_rate=0.140024021268
epoch 984, test error 97, learning_rate=0.139743983746
epoch 985, test error 94, learning_rate=0.139464497566
epoch 986, test error 95, learning_rate=0.139185577631
epoch 987, test error 94, learning_rate=0.138907209039
epoch 988, test error 91, learning_rate=0.138629391789
epoch 989, test error 92, learning_rate=0.138352140784
epoch 990, test error 99, learning_rate=0.138075441122
epoch 991, test error 98, learning_rate=0.137799292803
epoch 992, test error 95, learning_rate=0.137523695827
epoch 993, test error 93, learning_rate=0.137248650193
epoch 994, test error 97, learning_rate=0.136974155903
epoch 995, test error 94, learning_rate=0.136700212955
epoch 996, test error 95, learning_rate=0.136426821351
epoch 997, test error 97, learning_rate=0.136153966188
epoch 998, test error 93, learning_rate=0.135881662369
epoch 999, test error 92, learning_rate=0.135609909892
epoch 1000, test error 96, learning_rate=0.135338693857
epoch 1001, test error 93, learning_rate=0.135068014264
epoch 1002, test error 95, learning_rate=0.134797886014
epoch 1003, test error 95, learning_rate=0.134528294206
epoch 1004, test error 94, learning_rate=0.134259238839
epoch 1005, test error 92, learning_rate=0.133990719914
epoch 1006, test error 97, learning_rate=0.133722737432
epoch 1007, test error 96, learning_rate=0.13345529139
epoch 1008, test error 90, learning_rate=0.133188381791
epoch 1009, test error 95, learning_rate=0.132922008634
epoch 1010, test error 95, learning_rate=0.132656171918
epoch 1011, test error 90, learning_rate=0.132390856743
epoch 1012, test error 98, learning_rate=0.13212607801
epoch 1013, test error 94, learning_rate=0.131861835718
epoch 1014, test error 97, learning_rate=0.131598114967
epoch 1015, test error 90, learning_rate=0.131334915757
epoch 1016, test error 94, learning_rate=0.131072252989
epoch 1017, test error 94, learning_rate=0.130810111761
epoch 1018, test error 94, learning_rate=0.130548492074
epoch 1019, test error 92, learning_rate=0.130287393928
epoch 1020, test error 91, learning_rate=0.130026817322
epoch 1021, test error 94, learning_rate=0.129766762257
epoch 1022, test error 96, learning_rate=0.129507228732
epoch 1023, test error 91, learning_rate=0.129248216748
epoch 1024, test error 89, learning_rate=0.128989726305
epoch 1025, test error 90, learning_rate=0.128731757402
epoch 1026, test error 93, learning_rate=0.128474295139
epoch 1027, test error 91, learning_rate=0.128217354417
epoch 1028, test error 93, learning_rate=0.127960920334
epoch 1029, test error 96, learning_rate=0.127705007792
epoch 1030, test error 91, learning_rate=0.127449601889
epoch 1031, test error 89, learning_rate=0.127194702625
epoch 1032, test error 92, learning_rate=0.126940310001
epoch 1033, test error 94, learning_rate=0.126686438918
epoch 1034, test error 95, learning_rate=0.126433074474
epoch 1035, test error 94, learning_rate=0.12618021667
epoch 1036, test error 93, learning_rate=0.125927865505
epoch 1037, test error 92, learning_rate=0.125676006079
epoch 1038, test error 92, learning_rate=0.125424653292
epoch 1039, test error 93, learning_rate=0.125173807144
epoch 1040, test error 96, learning_rate=0.124923460186
epoch 1041, test error 93, learning_rate=0.124673619866
epoch 1042, test error 95, learning_rate=0.124424278736
epoch 1043, test error 97, learning_rate=0.124175436795
epoch 1044, test error 96, learning_rate=0.123927086592
epoch 1045, test error 95, learning_rate=0.123679235578
epoch 1046, test error 96, learning_rate=0.123431883752
epoch 1047, test error 97, learning_rate=0.123185023665
epoch 1048, test error 94, learning_rate=0.122938655317
epoch 1049, test error 95, learning_rate=0.122692778707
epoch 1050, test error 95, learning_rate=0.122447393835
epoch 1051, test error 95, learning_rate=0.122202500701
epoch 1052, test error 93, learning_rate=0.121958099306
epoch 1053, test error 94, learning_rate=0.121714189649
epoch 1054, test error 96, learning_rate=0.121470764279
epoch 1055, test error 95, learning_rate=0.121227823198
epoch 1056, test error 97, learning_rate=0.120985373855
epoch 1057, test error 94, learning_rate=0.120743408799
epoch 1058, test error 93, learning_rate=0.120501928031
epoch 1059, test error 94, learning_rate=0.120260924101
epoch 1060, test error 92, learning_rate=0.120020404458
epoch 1061, test error 94, learning_rate=0.119780369103
epoch 1062, test error 95, learning_rate=0.119540810585
epoch 1063, test error 95, learning_rate=0.119301728904
epoch 1064, test error 93, learning_rate=0.119063131511
epoch 1065, test error 95, learning_rate=0.118825010955
epoch 1066, test error 97, learning_rate=0.118587367237
epoch 1067, test error 96, learning_rate=0.118350192904
epoch 1068, test error 95, learning_rate=0.118113495409
epoch 1069, test error 95, learning_rate=0.117877274752
epoch 1070, test error 93, learning_rate=0.11764152348
epoch 1071, test error 90, learning_rate=0.117406241596
epoch 1072, test error 92, learning_rate=0.117171429098
epoch 1073, test error 95, learning_rate=0.116937085986
epoch 1074, test error 95, learning_rate=0.116703212261
epoch 1075, test error 92, learning_rate=0.116469807923
epoch 1076, test error 95, learning_rate=0.116236872971
epoch 1077, test error 98, learning_rate=0.116004399955
epoch 1078, test error 95, learning_rate=0.115772396326
epoch 1079, test error 98, learning_rate=0.115540854633
epoch 1080, test error 97, learning_rate=0.115309774876
epoch 1081, test error 99, learning_rate=0.115079157054
epoch 1082, test error 94, learning_rate=0.114849001169
epoch 1083, test error 96, learning_rate=0.11461930722
epoch 1084, test error 95, learning_rate=0.114390075207
epoch 1085, test error 93, learning_rate=0.114161297679
epoch 1086, test error 95, learning_rate=0.113932974637
epoch 1087, test error 94, learning_rate=0.11370511353
epoch 1088, test error 97, learning_rate=0.113477706909
epoch 1089, test error 95, learning_rate=0.113250754774
epoch 1090, test error 95, learning_rate=0.113024257123
epoch 1091, test error 92, learning_rate=0.112798213959
epoch 1092, test error 94, learning_rate=0.112572617829
epoch 1093, test error 94, learning_rate=0.112347476184
epoch 1094, test error 96, learning_rate=0.112122781575
epoch 1095, test error 93, learning_rate=0.111898541451
epoch 1096, test error 94, learning_rate=0.111674748361
epoch 1097, test error 97, learning_rate=0.111451402307
epoch 1098, test error 93, learning_rate=0.111228503287
epoch 1099, test error 96, learning_rate=0.111006051302
epoch 1100, test error 95, learning_rate=0.110784038901
epoch 1101, test error 90, learning_rate=0.110562473536
epoch 1102, test error 95, learning_rate=0.110341347754
epoch 1103, test error 95, learning_rate=0.110120669007
epoch 1104, test error 95, learning_rate=0.109900429845
epoch 1105, test error 94, learning_rate=0.109680630267
epoch 1106, test error 95, learning_rate=0.109461270273
epoch 1107, test error 94, learning_rate=0.109242349863
epoch 1108, test error 92, learning_rate=0.109023869038
epoch 1109, test error 92, learning_rate=0.108805827796
epoch 1110, test error 91, learning_rate=0.108588218689
epoch 1111, test error 91, learning_rate=0.108371041715
epoch 1112, test error 95, learning_rate=0.108154304326
epoch 1113, test error 92, learning_rate=0.10793799907
epoch 1114, test error 93, learning_rate=0.107722125947
epoch 1115, test error 95, learning_rate=0.107506684959
epoch 1116, test error 96, learning_rate=0.107291676104
epoch 1117, test error 98, learning_rate=0.107077091932
epoch 1118, test error 98, learning_rate=0.106862939894
epoch 1119, test error 99, learning_rate=0.10664921999
epoch 1120, test error 95, learning_rate=0.106435924768
epoch 1121, test error 94, learning_rate=0.10622305423
epoch 1122, test error 93, learning_rate=0.106010608375
epoch 1123, test error 92, learning_rate=0.105798587203
epoch 1124, test error 94, learning_rate=0.105586990714
epoch 1125, test error 97, learning_rate=0.105375818908
epoch 1126, test error 96, learning_rate=0.105165071785
epoch 1127, test error 96, learning_rate=0.104954741895
epoch 1128, test error 98, learning_rate=0.104744836688
epoch 1129, test error 100, learning_rate=0.104535348713
epoch 1130, test error 93, learning_rate=0.104326277971
epoch 1131, test error 97, learning_rate=0.104117624462
epoch 1132, test error 97, learning_rate=0.103909388185
epoch 1133, test error 97, learning_rate=0.10370156914
epoch 1134, test error 96, learning_rate=0.103494167328
epoch 1135, test error 97, learning_rate=0.103287182748
epoch 1136, test error 97, learning_rate=0.103080607951
epoch 1137, test error 100, learning_rate=0.102874450386
epoch 1138, test error 99, learning_rate=0.102668702602
epoch 1139, test error 98, learning_rate=0.102463364601
epoch 1140, test error 98, learning_rate=0.102258443832
epoch 1141, test error 99, learning_rate=0.102053932846
epoch 1142, test error 97, learning_rate=0.10184982419
